,huc12,i,j,wght
4905,020401030505,75,20,0.09054712328099536
4906,020401030505,76,19,0.04336747369246983
4907,020401030505,75,19,0.09227132210367489
4908,020401030505,74,20,0.0655263668878612
4909,020401030505,73,20,0.06651794675070082
4910,020401030505,72,20,0.0003954025504614427
4911,020401030505,74,19,0.09227290568686514
4912,020401030505,73,19,0.08201393711092618
4913,020401030505,72,19,0.016375750634538926
4914,020401030505,74,18,0.06100575367948307
4915,020401030505,73,18,0.06451276240130414
4916,020401030505,76,18,0.0276738561709662
4917,020401030505,75,18,0.09227089714304967
4918,020401030505,76,17,0.002890619494054944
4919,020401030505,75,17,0.028542339977134297
4920,020401030505,72,18,0.0014927731157711682
4921,020401030505,74,17,0.021600117457293844
4922,020401030505,73,17,0.07309478174083832
4923,020401030505,72,17,0.00029755491493503074
4924,020401030505,74,16,0.010748797581944592
4925,020401030505,73,16,0.0009699331818001972
4926,020402031008,37,31,0.00787276893411792
4927,020402031008,36,31,0.0565793964621817
4928,020402031008,38,30,0.06214406880396235
4929,020402031008,35,31,0.0882699367408228
4930,020402031008,34,31,0.01886144446917096
4931,020402031008,37,30,0.1649406698454539
4932,020402031008,36,30,0.17583223635067888
4933,020402031008,35,30,0.17622063323446022
4934,020402031008,34,30,0.10456557184438049
4935,020402031008,37,29,0.11374001699208752
4936,020402031008,36,29,0.025481503075356154
4937,020402031008,35,29,0.0012449949110234276
4938,020402031008,34,29,0.0042467583363046835
4939,020402020202,36,40,0.010318652513451019
4940,020402020202,35,40,0.04517155496501487
4941,020402020202,36,39,0.03162696838532234
4942,020402020202,35,39,0.1053214328120673
4943,020402020202,34,39,0.003617138765719205
4944,020402020202,36,38,0.09750726905186738
4945,020402020202,35,38,0.13568914941922466
4946,020402020202,34,38,0.0792692949238174
4947,020402020202,33,38,2.7562976159484094e-06
4948,020402020202,36,37,0.11693809083665625
4949,020402020202,35,37,0.13568975163289018
4950,020402020202,34,37,0.12750093681419195
4951,020402020202,33,37,0.009261221738078826
4952,020402020202,36,36,0.03267979881520862
4953,020402020202,35,36,0.020689668849424584
4954,020402020202,34,36,0.048716314179449924
4955,020402070204,15,33,0.0012930195210104805
4956,020402070204,16,32,0.03984981239247188
4957,020402070204,15,32,0.15092080417316764
4958,020402070204,14,32,0.016029282160348546
4959,020402070204,14,31,0.06507640713811891
4960,020402070204,16,31,0.037437658077774244
4961,020402070204,15,31,0.1771058566101493
4962,020402070204,16,30,0.036206237559737266
4963,020402070204,15,30,0.17710724974294245
4964,020402070204,16,29,0.006397436048735077
4965,020402070204,15,29,0.10886371636890978
4966,020402070204,15,28,0.0003348688274591368
4967,020402070204,14,30,0.09146116836832871
4968,020402070204,14,29,0.07253336770857159
4969,020402070204,14,28,0.019383115302258374
4970,020401010203,98,18,0.019221274186735547
4971,020401010203,97,18,0.017223932109508885
4972,020401010203,96,18,0.003310241853414245
4973,020401010203,99,17,0.05189810207549309
4974,020401010203,98,17,0.24044706095908133
4975,020401010203,97,17,0.25449758772723585
4976,020401010203,96,17,0.1619366284897161
4977,020401010203,95,17,0.014983289983678726
4978,020401010203,98,16,0.04643114411249746
4979,020401010203,97,16,0.0762333123939183
4980,020401010203,96,16,0.060725282259144864
4981,020401010203,99,16,0.016092740446075424
4982,020401010203,95,16,0.0369994034034982
4983,020402050307,28,23,0.09473697233334598
4984,020402050307,27,23,0.031088945028866773
4985,020402050307,28,22,0.09620036705709682
4986,020402050307,27,22,0.001968335616557705
4987,020402050307,30,23,0.03632530499966635
4988,020402050307,29,23,0.07443792897718443
4989,020402050307,31,22,0.0872906209255112
4990,020402050307,30,22,0.23282442718687288
4991,020402050307,29,22,0.20135085335039782
4992,020402050307,31,21,0.03961370519761636
4993,020402050307,30,21,0.06882556766656851
4994,020402050307,29,21,0.03533697166031627
4995,020402050703,24,25,0.006084083080504446
4996,020402050703,25,24,0.07984052020058925
4997,020402050703,24,24,0.29363637086720756
4998,020402050703,25,23,0.20447685351598027
4999,020402050703,24,23,0.3675510769798212
5000,020402050703,24,22,0.04841109535589661
5001,020401060601,52,17,0.01791900245632422
5002,020401060601,51,17,0.005934632000698725
5003,020401060601,51,16,0.11104872844877521
5004,020401060601,50,16,0.03831503379650749
5005,020401060601,53,16,0.023455949083432626
5006,020401060601,52,16,0.1357868951827577
5007,020401060601,54,15,0.015809708337300186
5008,020401060601,53,15,0.1431803300724041
5009,020401060601,52,15,0.1402225207665921
5010,020401060601,51,15,0.13839220376216918
5011,020401060601,50,15,0.011344210879624627
5012,020401060601,51,14,0.05736246512341254
5013,020401060601,50,14,0.0011022521626647094
5014,020401060601,54,14,0.07591083249025464
5015,020401060601,53,14,0.05570496132651409
5016,020401060601,52,14,0.028307975535509535
5017,020401060601,54,13,0.00020229857505782447
5018,020401040605,72,26,0.007042403840905725
5019,020401040605,71,26,0.04624213069826223
5020,020401040605,70,26,0.09871590261357338
5021,020401040605,73,25,0.05723951766393716
5022,020401040605,69,26,0.09140214484733716
5023,020401040605,68,26,0.10716487131304117
5024,020401040605,67,26,0.023723899852635642
5025,020401040605,69,25,0.061440302593593774
5026,020401040605,68,25,0.04383227272200151
5027,020401040605,72,25,0.1639902604775033
5028,020401040605,71,25,0.14659494903848808
5029,020401040605,70,25,0.13881099871307695
5030,020401040605,72,24,0.0005455571130506554
5031,020401040605,70,24,0.013254788512594033
5032,020401010202,98,22,0.00034486578318780115
5033,020401010202,99,21,0.0008086917677022681
5034,020401010202,98,21,0.1716502560725157
5035,020401010202,97,22,0.0006765390893686551
5036,020401010202,97,21,0.044557960028352515
5037,020401010202,97,20,0.12167771521937389
5038,020401010202,98,20,0.115947838016115
5039,020401010202,98,19,0.001107710226789444
5040,020401010202,96,20,0.0037858045115180053
5041,020401010202,97,19,0.12879327144735156
5042,020401010202,96,19,0.09341671360892558
5043,020401010202,98,18,0.041262649072013234
5044,020401010202,97,18,0.19585115635881936
5045,020401010202,96,18,0.08011882879796796
5046,020402050204,33,19,0.00033042261200042546
5047,020402050204,32,19,0.02450874541276615
5048,020402050204,33,18,0.016216981141597833
5049,020402050204,32,18,0.12232108554721664
5050,020402050204,33,17,0.0212657510509634
5051,020402050204,32,17,0.21885100406770328
5052,020402050204,31,17,0.006027657832078047
5053,020402050204,33,16,0.12372369474677383
5054,020402050204,32,16,0.22376342471251467
5055,020402050204,31,16,0.037646609619538224
5056,020402050204,33,15,0.15921916108319867
5057,020402050204,32,15,0.025120059194897293
5058,020402050204,34,15,0.021005402978752388
5059,020402030603,47,12,0.014342961207422249
5060,020402030603,49,12,5.147070785387045e-06
5061,020402030603,48,12,0.007556700290817879
5062,020402030603,46,12,0.00030931995343582845
5063,020402030603,45,12,0.026149036953686703
5064,020402030603,44,12,0.0034888774323670784
5065,020402030603,47,11,0.15869953990525706
5066,020402030603,46,11,0.13877764171377288
5067,020402030603,45,11,0.11455981156693211
5068,020402030603,44,11,0.04022677186343393
5069,020402030603,47,10,0.08865197882837983
5070,020402030603,49,11,0.03732624239187969
5071,020402030603,48,11,0.14666938520876027
5072,020402030603,49,10,0.035640664801221085
5073,020402030603,48,10,0.14754978882701017
5074,020402030603,46,10,0.014316655549066852
5075,020402030603,48,9,0.02572947643576921
5076,020402020604,33,26,0.038872358645833396
5077,020402020604,32,26,0.0012561862251012814
5078,020402020604,32,25,0.2163812644655306
5079,020402020604,31,25,0.0004573743971422767
5080,020402020604,32,24,0.2818459838529685
5081,020402020604,33,25,0.13978337662613535
5082,020402020604,33,24,0.19887262732039096
5083,020402020604,31,24,0.029575267566418796
5084,020402020604,33,23,0.07610035749457765
5085,020402020604,32,23,0.016855203405901405
5086,020402050602,28,25,0.05953713703783234
5087,020402050602,31,25,0.005763388712748028
5088,020402050602,30,25,0.3172835690545222
5089,020402050602,29,25,0.3343585500441077
5090,020402050602,31,24,0.045566126478005634
5091,020402050602,30,24,0.230794605411984
5092,020402050602,29,24,0.006696623260800405
5093,020401010405,86,19,0.03329888012136065
5094,020401010405,84,18,0.17188632905523313
5095,020401010405,86,18,0.17395204855420254
5096,020401010405,85,18,0.1808856939154253
5097,020401010405,86,17,0.07984306423548343
5098,020401010405,85,17,0.14571531439819033
5099,020401010405,83,18,0.021135398584635274
5100,020401010405,84,17,0.13916946657902673
5101,020401010405,83,17,0.054113804556441034
5102,020401050501,67,36,0.05889474325735961
5103,020401050501,66,36,0.010877952206387972
5104,020401050501,68,35,0.006270695292560717
5105,020401050501,67,35,0.15734876806207207
5106,020401050501,66,35,0.16528486671964615
5107,020401050501,65,35,0.07142061113781206
5108,020401050501,67,34,0.010536053791230264
5109,020401050501,66,34,0.07169000188917084
5110,020401050501,65,34,0.1229881123917012
5111,020401050501,64,35,0.006863318499546624
5112,020401050501,64,34,0.12999905649212648
5113,020401050501,63,34,0.032066928255423545
5114,020401050501,64,33,0.09272951899432938
5115,020401050501,63,33,0.063029373010632
5116,020401040301,95,32,0.013527878007000269
5117,020401040301,94,32,0.009422226433378112
5118,020401040301,95,31,0.024561158105343348
5119,020401040301,94,31,0.11447975796080256
5120,020401040301,93,31,0.00021570398405159388
5121,020401040301,95,30,0.044809861529968555
5122,020401040301,94,30,0.18508366549249075
5123,020401040301,93,30,0.08116748560951571
5124,020401040301,95,29,0.0032816648569906817
5125,020401040301,94,29,0.12096153140628438
5126,020401040301,93,29,0.1850815001979308
5127,020401040301,94,28,0.007053978028561051
5128,020401040301,93,28,0.059486078797534446
5129,020401040301,92,29,0.09777244809916687
5130,020401040301,91,29,0.014480857378418322
5131,020401040301,92,28,0.03346030589370585
5132,020401040301,91,28,0.005153898218857119
5133,020402050505,28,25,0.25791740332488305
5134,020402050505,28,24,0.25773512603866194
5135,020402050505,27,24,0.30158113391263575
5136,020402050505,26,24,0.0007367481381538529
5137,020402050505,28,23,0.024945779049855024
5138,020402050505,27,23,0.10691963281811173
5139,020402050505,26,23,0.00019206678929729746
5140,020402050505,29,25,0.0059813846975886814
5141,020402050505,29,24,0.04399072523081216
5142,020401010502,88,23,0.06781948785213598
5143,020401010502,87,23,0.004350203601341952
5144,020401010502,88,22,0.16883036652451355
5145,020401010502,87,22,0.16377484674729165
5146,020401010502,86,22,0.06722103624155772
5147,020401010502,88,21,0.061002000859393675
5148,020401010502,87,21,0.13123257403697675
5149,020401010502,86,21,0.1653399742573947
5150,020401010502,89,22,0.02691735646701282
5151,020401010502,89,21,1.821092973617272e-05
5152,020401010502,85,21,0.06824303171613628
5153,020401010502,87,20,0.005894692835488449
5154,020401010502,86,20,0.05895973601986781
5155,020401010502,85,20,0.010396481911152085
5156,020401040703,72,28,0.009665572851137142
5157,020401040703,71,28,0.048034339858264226
5158,020401040703,72,27,0.2001893095248139
5159,020401040703,71,27,0.1441201094455273
5160,020401040703,73,26,0.013302110645692849
5161,020401040703,72,26,0.33757223123935226
5162,020401040703,71,26,0.19008183220177735
5163,020401040703,72,25,0.018705724975256625
5164,020401040703,71,25,0.03832876925817906
5165,020402010301,44,34,0.00016546308733246008
5166,020402010301,46,33,5.0793049443918035e-05
5167,020402010301,45,33,0.10465608771152718
5168,020402010301,44,33,0.07651347769079833
5169,020402010301,46,32,0.06484033586497856
5170,020402010301,45,32,0.17769543887561576
5171,020402010301,44,32,0.032985086346935005
5172,020402010301,48,31,0.005714060806242816
5173,020402010301,46,31,0.15323104734538917
5174,020402010301,45,31,0.04937389679256994
5175,020402010301,46,30,0.12395605608544936
5176,020402010301,45,30,0.0025695212596950124
5177,020402010301,47,31,0.08203738418062112
5178,020402010301,48,30,0.005634947668948414
5179,020402010301,47,30,0.12057640323445096
5180,020402060703,17,42,0.0006510060306291168
5181,020402060703,19,42,0.0031342462891991584
5182,020402060703,20,41,0.03928866418362466
5183,020402060703,19,41,0.06823836021660447
5184,020402060703,13,41,0.0030203941355773202
5185,020402060703,13,40,0.02521009560171015
5186,020402060703,18,41,0.05424392187501655
5187,020402060703,17,41,0.06877484340908016
5188,020402060703,16,41,0.05348286430160898
5189,020402060703,15,41,0.031126797351352164
5190,020402060703,14,41,0.0076891715219973514
5191,020402060703,18,40,0.07025080156083909
5192,020402060703,17,40,0.0726013368668916
5193,020402060703,16,40,0.07259908079009782
5194,020402060703,15,40,0.07259677056948448
5195,020402060703,14,40,0.0725807313680818
5196,020402060703,20,40,0.0176795794193299
5197,020402060703,19,40,0.032623755530909564
5198,020402060703,18,39,0.0034127680778124354
5199,020402060703,17,39,0.033909888632653824
5200,020402060703,16,39,0.054207961684380905
5201,020402060703,15,39,0.06540487270765623
5202,020402060703,14,39,0.06065038207528813
5203,020402060703,14,38,0.0003300975587618914
5204,020402060703,13,39,0.016291608241415154
5205,020401060302,61,12,0.04660289189790206
5206,020401060302,61,11,0.23520308011514254
5207,020401060302,60,11,0.02023491625451796
5208,020401060302,61,10,0.2837784048542128
5209,020401060302,60,10,0.07174312096958826
5210,020401060302,62,11,0.020414898119564033
5211,020401060302,62,10,0.06653589153385286
5212,020401060302,61,9,0.20325191420375466
5213,020401060302,60,9,0.008731935664249083
5214,020401060302,61,8,0.0400617090297615
5215,020401060302,60,8,0.0028665938778947788
5216,020401060302,62,9,0.0005746434795612317
5217,020401020304,95,30,1.3429276916756322e-05
5218,020401020304,97,29,0.0402164828310504
5219,020401020304,96,29,0.11286234659368752
5220,020401020304,95,29,0.1571302298436945
5221,020401020304,94,29,0.007007729075953299
5222,020401020304,97,28,0.1340375599495037
5223,020401020304,96,28,0.18094905820290352
5224,020401020304,95,28,0.10813925744822697
5225,020401020304,97,27,0.1370670443277795
5226,020401020304,96,27,0.08411799422985722
5227,020401020304,97,26,0.03821358146750041
5228,020401020304,96,26,0.00024528675292592657
5229,020401010103,102,25,0.1214948630642255
5230,020401010103,101,25,0.05757751795559637
5231,020401010103,102,24,0.13127719123146023
5232,020401010103,101,24,0.1454555601923333
5233,020401010103,102,23,0.036313485824308656
5234,020401010103,101,23,0.1229488051783867
5235,020401010103,102,22,0.1802474017626839
5236,020401010103,101,22,0.18471268785809317
5237,020401010103,102,21,0.004754894335469628
5238,020401010103,101,21,0.01521759259744177
5239,020402030802,46,21,0.0057697277675575484
5240,020402030802,45,21,0.055632491865729654
5241,020402030802,46,20,0.1380246828720419
5242,020402030802,45,20,0.09399757441340702
5243,020402030802,47,19,0.018494995262894144
5244,020402030802,46,19,0.18714715784980485
5245,020402030802,45,19,0.06811810878956198
5246,020402030802,47,18,0.22852125058453784
5247,020402030802,48,18,0.00043226809590783856
5248,020402030802,46,18,0.18396849062170118
5249,020402030802,45,18,0.0015712676158241973
5250,020402030802,47,17,0.013254740597897193
5251,020402030802,46,17,0.005067243663135734
5252,020402030806,44,23,0.03784662117550147
5253,020402030806,43,23,0.04158975839578607
5254,020402030806,46,22,0.00020337535451373184
5255,020402030806,45,22,0.04851167911966366
5256,020402030806,44,22,0.09877142762672048
5257,020402030806,43,22,0.009469042118173945
5258,020402030806,47,21,0.01057009837478534
